Source,Target,Weight
"FjPlpaW;n&Ao:KFkUU",ztjhTtWJlp-=c,19
MRfABdO<tlQ,MfA=Ltlr,3
YaZTZ]FmXN(qeRJPAZKDvu,"Htk>FyDQ NTJaWpg)z",31
ppmL=BuJcEqjnixQOi315,W.515,10
yN742,z#Wc<z'659,33
yumbUvslsRzOd@K998,.UGKJqjbuzhKgzyj<,45
phXZWhOCOedwdzVksPt,PDFrlUaxJsgxaftkzUH,45
lYtvZaDm$,tZpn_N/q%ZPgbj,14
^X156,awNSZeTOX924,49
kTdBtBaDjH@j,Vv(QagmdYauqXd,23
=tnWTCfg,j=o?=DO,42
BB'rsuIQNCojxVpZZH,ohcyA,47
DrCznc_IkjH^dnGX-bO602,vqVyvui>e,16
ljjlBoqPaauAOjSbJOO,MUaQc,7
bVJUel+t=rm,<v.YG$y,2
dfT-KzXp%iI_VRGKHdRUj,AykJuwBIEezNU-C(,44
.D,VzM:&T675,29
Y\^+,Bx`X%,10
gAyHVt,QvRqERSZvGhyFGaYiG,30
sLAtmpZH,ohcyA,16
zOt.hbnITjGH,"jlwHALQEvOIRk;M+wq",49
yOwW)Fuu,cyVgaivVwTovOHe708,47
SAqTiVzdsliw,(cfjrUSD'b546,21
"Yvsc JP,408",ny$?I,35
DEsZh`W,roVHwVx-^eAeHbG,11
"fD ",ONBhjbivKvKQ?sc,15
hfSoucWVnrmXlf,XkW\-&192,28
^eGyyxaN%MML,"NLp<WA/;",32
"`NhlbdXcMhRz,xppWj<O",RoaAOjxGt<465,18
hRyfa'LRhtluqvyFBhjm=982,*J).q,44
FQFBTj,kllIn@c%pUR=RoV^252,35
"Ubw %o]FfsJ",QaKYoJCx=pIqqWcT,35
"w,vFGyS^YBhFbmCa","KVCXJ bgSYBO%nKqU=k",46
eWJXCbiIncAnbFK556,$ZL%?,7
FOUASsbTZkl,MrMeuE`IgfZnFEV*geIk,16
NBVJRRGecQqRBO)NVqUV,xQQaczyCZvRxTYAUi,24
"dy Sd",KPjhvCN[,32
'B,jh]qkoaryHJpJ+>,49
",dNatMUGC_xH&iVP",MAw%uq-oERnKQge,45
HYFHqJddhTU,>IeGeIoFHiQgQm+uViHbv,2
iMGamdQtDV^ZIbt,l(>S&,37
vdRuXqOyyz`fi,ql'Q552,36
qKDdnUAedMzmtUym550,ZQNJO)vgqw[zbvJ.x773,29
/+x#,InZMJLB_LV+kO?I,25
PoNWblsL'ikV,l^ax,10
fSIbeR^Pgt,"qwxXXUCUln;CuBPT[359",48
wFXfaYgvV&ljg>jUGyGVQy,bdORiPVxK/&f`718,50
"BPlBiW RaLMwjsJIu408",bpDojNGwcUipHfu,10
TH[RaDUrusKzAiMWsM,AUQ`upXWeEQsGncEgVUA,14
PESsk,TsThAf,37
Cwdb'J,rzBCKWL:CA=216,27
DoS,nguypGsj]E?vj@942,46
xYLJMvOZUNrQiBPb,uYkoEuoi?gURz?dhp,24
"crUMOsrjPqRLza,r137",@ucKcDQhPbdxp269,14
efAE_wZIci,a[KHl/hoe/aFU)110,25
IWlkDLC@FccdXNtGMx,cCiEOf\304,39
jGbGZelfXLvySsoPt367,CEjrdBK,22
vIHJj-zYAKqy,vSdmagBs,50
"_) yRgJBBoGTRBB",Cplk,27
GnzHRGzekCOW'QQsR,)T)laGR_150,39
bnzrjfKq@,OpzIxW*QDzBLTY&u'WfJSf,48
VFKHiybNYiHVyrRBep,"Wn)Muboq ",24
LGTxuTqYdVrAEqkH,$h+EFefPp,25
)lBJaJunokTwcULrF,"NVp;_Hgu^408",31
"dNXY ue#Bv'/214",'ZRuvtSsBaTKzMrik408,13
",n\B(VxWt",pKsaxx/XJmPHCXVHqsmC,21
"Sh@;JFcO'P675",fygoriB,5
sfHQCC,"AJKYhvzPMfkWMHK ",11
E&BEoVa]ehPffzf.uQTb,FDJrzmVWgNPUEjfnJolq,30
b'jfNk]zg#817,IF$@WC,28
"tih=eA-;Zd",?xMSXWZgY,37
SaNdiiWwUNLkktss]iOFj,SywO965,12
YdsrlrDctArbw=znD,cXhCEOAUpnO\cyCn,45
AdGsnP,enOGmtdaka`OFDMHllfeD,41
INYk),STjTgLfmbiihyZDw,11
FGiWmJp)`q@EUE,"DEHxNG-,D958",11
"PUHSXyLMsA uBmSW.K","FK,aj",32
gTZUCIbNr$[_TSPyEBv,"m,w&HY",45
E#efA>mq\rp205,zxRr^R)719,29
"bbXdy_IYG;",GzTeBhGuNDtcmCvtPyWa=,43
"jvNYfvAvpF;pGhlDFrFL502",XFOUpmCbgntMFTH,45
eKHckQqPMVCusomOQFR],NYYQXtt]hFRyR`q,35
Ai711,PCkhypGif%LOxcvQRb(414,38
.zNFt,AzbukXpAJ^,50
do/E-KGBkGam993,iTBaZbaTyOWkWSni,30
qrsFoCKNLCtSsiSgJ@366,xANjAQcJexVpxZtpbm`976,30
DuLIVu.,OEIEdDSZphdYiNR,42
JWrHdoSiXgz<GpAd[NmVST,so,29
w&QmalBk=,pyHSzwhqeGNXxQBDQ,17
+kZ+BQoO,HAvdBxCR(yt,46
vkusYDGoCUoXYcHqeYY,RkKFfhTg]jqJSkp%901,1
oNUvyzD/(u682,?zVtXJEB&?C,11
[)NKbhh+dUWg,sSMGJCpmIRPxOiI,49
LXvEcBPQAPGCkUqFK/<>Ugm,"uKuxxNuwPdUwT/i,iBt",27
GNP_wvXIe=,jURuXvipL=804,11
"Eb.\N;910",XkOgW<yEZf227,20
"mLRkN,LDkPkyM&(l#355","FnsdFUFAp,eN@SmUhrGUui",8
mpyYDxsyMp@182,i'xyBpJUPF=Nf.ERb,18
EvMx=iRJ(JOzFQDjpj@l,w_qbT,7
AODibvuGYgyLHaF$],d]KYj/,2
gc$EU,wiJivQtSHJLcqimEo]Jnr,24
zsMLAnj\SZbM,xgkXbLMMEJGPu,37
LMgC)SF+pHN'T,)u/l@,21
vPIr,BpMQolkRlISLZUAcHRc*,33
"eTKjbE^Ezjpo;LJKzwylGl","HmdPAZG_X,792",24
"yXuFGNu>SyAwl+k;io",*UIdJrWFS235,28
ZocQzKw,ZcCkMhYOQttwIAwG,36
E+MRjInsx/PaT:258,lK+pkE`toP,2
"Ju'DAjjyaUqxmS B",ltLtKlnGSz,24
.u,o'.AlZSkcmJTEc)WzO,40
wSmPR^/B$n,ww/mb(MakNV,2
T@myHqrYeCqCuAOG,VamWHzYOUw,27
^K)exDUFw,"JSysTHuU;",6
EnPCQhfjbkdCoRRqQ,"DstE,UVny>",47
Mc)FcQsGwAA[>372,E\,39
-s)),o'.AlZSkcmJTEc)WzO,28
lwADmDAAmEuS,"' S",9
`$QxR<,"EgzLMFP`;VuU343",49
pqrvZGMH=eXgWpEGrK[miR=752,VH?xb@pNxbKv,30
zj@%mFsEPsSVTnls#404,dyTiZ'146,29
h'D'766,t=j%OLS,39
ZLfLbZxqa)bw(hJ_,"hhJoQwDPfo sxe",7
cEVRylejKwFJ)e>,vbikm$)eP,41
U`dl,TfgazMklvrcOOLKKGi-751,45
qKHA^nAObeMCW,"w G:@ih",27
jNLjtEq)KKrgEXWPJZ',ASCli:auPkThRpb,18
F920,";+rWigKguscy",49
hdW,WwfzKhBySjHDSdEYhkM,10
gmV\jI,"sDcPzW>t;ZtFcO",19
kIlPJajwj?WJKFdHVPNJC586,F+)cUSSTTkDxtHKg,10
"o?j[EYi,",>JU+`,31
lZFM,hrDG*FM&oPIC>Nq,29
BQYqCxLjZFZdT585,vKXdAbjCvZHk',48
"yGCfL=u,LJtRki M/931",jZB@dbhm,11
CN\FaGZXeHRGE@S,IWlkDLC@FccdXNtGMx,43
#:kIWbzTcsgf&sN,FRsNfdzDr'X,36
S,=Krlb+,20
RdjPvPlPiTcZ*DNxqT763,taaHXyIx,23
dCdwQ_Z,UCBuhQpYmauXLzYWWLO?=h,48
"KwFaJmefzlWD,ZDyUi",KSV'mLnyGNUcNCD/jHOMQ,1
FlZNrlLmNPTonGu/835,zaDU)HsQIYmFC,9
vKiazrjZmvQTldowHHiy,I'^qjUO,13
h+Y+M)JBtP,NgUQzWG_LKz#/OkQJVGGr334,47
"mxX=OEtMLcanMk/,825",CX`hlinycP(TPeQ572,3
hyLBXA,GjsNdpJSK,19
QaKYoJCx=pIqqWcT,jfSpVVnd&n@i,36
xVX-,vWyiZN@QwpTRbKdA245,13
tkiFlwGDlzYVtsikyY865,MenxY557,5
Et$QLJnsDrIWTDDPol,lwHsXeYNSrIaYlm'pT\426,42
Y$FNWvftkHUKH,qe`_',1
OuRwqv,fG\`gQM202,29
VwSDQLPbNO,JISeJ,34
nFRPWM&zO,POEg#E<UnrXx=ZiUqhY,36
X_z?cOSOghsfDz+c,kIlPJajwj?WJKFdHVPNJC586,18
lrYnHeLwM&VFnbIYyVdck,>YVu\\mTmqyhG,48
"GfC ^di",mUPcM/UC\V[hWOYjySwD467,21
CN\FaGZXeHRGE@S,OBDVLbEAckzpxR,7
/C'K,GnMn,1
of#]vALyuvVFoTa[eu,LozIn]:,21
BjKAWqMwkTPa^SDsVN#XK,rGYGZt^GZQqLcV,9
[sC<952,olGG%,22
rxRoJICnJjiLqSKUDNy,"ed TNqHZlMD#HIECkDaTU",3
b.>haeOe,"lvhoyUnGEakT>pqoS^,",28
FeAhfJ,_+I&,39
PC`^=,:JjKaRnZDp`rtsizwl=YR,3
"_A+e;uQ",Mor]JuPjHmq,22
dPX=k.ta,xZVrPE=227,44
wPSrfXLTAK,]C=,30
kdCPsgBKb'bFwChp]CN,FLMdnjgpqXGIDVNdO,15
SNeS^LckIw176,ylaX(Hsy#Vkr_IQfNxSSp,25
ACpfmcQuHpTTvct,]FyXNwk(^w,24
roVHwVx-^eAeHbG,"A>_p'KO,437",29
";TDqjVnicMml",qdquplHS,48
]vCjyVbpN,_qrzdxDTxxiN,32
NJd=h,^o'\657,22
b)G(p,NKnfTLXtJOCXqRvwuh@398,16
##l(xQG,OvpvDgX^uzQFWchxQjjF114,44
vKiazrjZmvQTldowHHiy,lg-lSDRmvkkLFA^918,44
HSju$nQahDa%rWZB',itoE??ANDTWYaCPe.rxbc170,28
TcUCSJsdFg%DWyalR[cppA,UqpCF_x%vlpZam,10
vz>.eXhE,BPO/B*K=eJTsJ,4
fwwIPHaPlpnq,velA>UsAMM<608,27
TD=dcIVOSsOH]zDdnHUZiY,NZzodbtfozo,10
qrHnuWTfDFHDQdtd,RFCdCzHnOSh,8
ZetaO*QTMsTNnF$yySNI,uNkLQUSUYwRxPMhB:827,40
#l,mS^arZmnNeO,3
Y=973,M@a:snv?387,2
\VhHBxkfuIO^ThRfo^,"D;RPnCysxxpnFvYeo@izsA",38
.-eqQttnoTg,eAyYff,25
YbjdzYGCZFyQunZZa,uMAUoWCou:hZxJAuqt525,37
ZewzawfM],nz%rQ%nRxw.ozKYVC,37
c+%la,MrMeuE`IgfZnFEV*geIk,6
pemvDjuSoz@lSqmTHclrE,]Y>FvjP@osP,2
zaDU)HsQIYmFC,/Td,13
"tSDdCa,tHfvmZ'A",XoZbTlC,15
[/Kr]Bxab,"s L\",17
"z;UcMVoZumgZvabYSj^:135",CbvLp*yGi<447,28
\uvwdC>FhWfj,PuKo(oyLZ%TC]tET,17
Glm+fFJ,F*M$g+,6
VkOIiiuILKddMcsZndmK,BTL,22
IFPcQJuAQDIdHbQi,"FZWtXmxHSwZs,zBQlckhn206",49
urncAE+JaabVbdIOwHU,sXNWeG\oymeudFZ[C,20
d(._uXDMPz,hAjUdYeBMz?WNU/I#,2
Ww%fi,gepZ*@<LNTfKz,16
abY'yWyrsBTVe=,ajDVXZEXyVHUVir,29
o>-w[,USnXxh(qwbUfChcuE>108,23
od-l,dxnAocpWoOnZOE$,14
"-,Ah;299",+djv_wfc,28
PGKXSYwplhLpJsD`o^937,LiD?a,32
"R+IYjArCV eTQRJ",qMeogwdadpUBqMjHji,26
JxqzxVgq*EOQBWpNWo,"NXlX=NLPRHsO=,",41
iOHguRJpIWyW?ZbEkeKnT,svpHKEAd,37
FNK,NA)Eyf+*klKj816,39
D/bczRmT[ioBCor,EZRf]Fr610,4
bZk+Bbz,BUxIueGdMB359,1
rzBCKWL:CA=216,fJ$HHJeLlU)m,33
s'Ahpm,EqbkIXVCtToFHxhjh,2
BqRVrtQYeiiMcBhdJc,ORaKxPbEA*Zkld,49
rfpbiYWACWuqFygd,/rOZwAESf.,8
$E$@r,rLJM]@JbqDy,38
lAekGzmBYOdgw,ogWKsYaxoQplH,27
JyqSzD]zRCXzgLJ<INP(v,zWWHWXVDCl>RgZ\uo[520,33
"hqliQpDFxX YuO","t]TP KJjnNm*",9
"Uy_e\;MxoYpmTJHJh",",.hx-",34
G)MZcVO)`,"PYjXauHOoGDBYfH,foahr*623",47
"YCmLwvZPZbhd#h$m,aPLlf",TF<pwGrKrET%yFY,48
eOloPviY:TnWZ\WKwFK,ypobt=IjnJkxk,6
"XdZ%FfSqe;a`124",'VJWtL,42
"eOTmsg.^PE;DbZCcz",lBf/,27
"z;O;#Y",QkH_Wkb>@,48
HH`AbUHxy,GoGWUyYdcFinMgxtZ,49
?QwW+ACWPw<dVDfG,eyTYG`HrirrCWkvuseg]714,8
"jvNYfvAvpF;pGhlDFrFL502",tAIVDy,27
kSnOld>LeovP,GQN*OgbCEOydme&D866,24
afBrZAaPGgHaXcMDGphq,"qcKq#ZaRMZM <y289",27
nYEPqCeNOXE-PU?]obOd,nNbHgDMzygpKUkW,44
HJHc%g@OKoZnYEFjPdO,TomCPwo198,23
RsjYgR191,"PUHSXyLMsA uBmSW.K",36
OdbxkWygycxcWNFafnuF,E<id,34
"\QfM'M,GThQtidyZKRwab",bfVkuATACxpQ,32
MOVp.FBln]660,"Ur;/C",47
cc<ySw[919,ZEWGXWNtKKmUVb[fi,21
">PMuAmpv OeqaL?",vDzhjVS,3
?O:Y:EJ938,xhOyk%kMw:)kQL/400,13
uaQtHQjJb`FhWb$URjR/,bNpAQGFbB,28
a^i]^,ANPMo`ZTs=\xR,23
PjnxoHqpGTzpJNtQ648,"UdRfRpyZf qMeyLMvZQWX",21
Mc)FcQsGwAA[>372,p?m^nTclvBxtsLTNzEd]b,45
Izfkdxuo?106,"XLZhHzWp.Q=kUOUwsQ;691",2
oVjfXjhmdlIhsQqezmxW,'&bwM,38
pTYVmoXFb>gyfM,aw_<wi/UVt,25
mq,bqbty]rsn/gW?419,41
"XRUjZB,qOPhqAGI\RLTCgg",EWPKhEPBPnioFpSx,17
aSL.SXPYsohvGe290,vbf&+z=tcMkGYQHtOAFl:503,11
EvMx=iRJ(JOzFQDjpj@l,BxVdyuR(760,32
n[$,YQopliDAsk,35
OQKt&dW(oRvrtSMOqP,x?qS#vXcOT@d,47
t,QB?297,11
mDHDLuVfYmQNRMy^389,"c?Rmmya$Cg cPpF",12
OFPaKwiDbTzUUQf,VpIkmjeuq_trQnbLsdS,9
-@RrYR,XDRevlezFGKliLGZ^L%Xmk,35
\*Vh%,laWmh=ZMzLj*oncsIxV,36
gFwaOwEcbGmZssLg(DYa,rKDwAAHEWWiFfdvC<n,14
%wytPni]A-906,rcNUeBrBfassrAs<,42
Q[evX'oalk,UvRcIM(Fkv,8
&YOpT_bkIeWdHBALHybZ,WcwHlwihKMJRcIEeCX189,5
gCtHdwfXuZRN&pcBVXx\n+,'ej$T],41
lGuVbvsTFsB/418,Jmq(TuemkAk,7
uPD$G^kytNP.NXaELVeWH,"$GngzbiqVXnIIQHZ b",34
LofuOpbTqOGIYymJDr603,I)_K,35
"bizI;D^*",a(),31
rPVbBPKBp430,WaszdOQ[hSJYxfKb$-JI,43
`luyfQoF+Ly+Qs)447,yDqB.NUw,19
"^udWYynKzmvSKlWZKtcV;`",nqRxlYVqmrWdn]fGHmt,13
"zNzLa C>+xGqcCAKCjIMVr",gKM<UOTunhmzPq,39
=zy:*H,J<F=xUhao,32
qvYRpsrMgm,uNVR$\XFaQwrFfkjETrwKm]504,29
".jWplUs;",]>H$s\169,29
"R;iiWFpgwX'qfYy?dsZlsH",FI\Si.hxyYWhDiJb999,20
R(m)qy=jJBYQFUBL)338,XIENHnkFiXUEQCIyYZf,46
hy'#roPMtBbau,siEx:qH&EIOE,4
MO263,"UzXnlolrON$;GXFD<N",41
FdIVB,eAyYff,47
"dHSTc;h&aXTOy(732",bTlDbftjHHv,28
azs/N201,$wX,33
UV`jsVahPslvYEyQR,wWphtDhENSdDLAWqVWcU,40
'q^wRiGc+oI,x],21
afiwWaEwCWFNyrLdo,iFw#,8
=WXOngwvKZ<TUCSatO,#g`>,6
xGjKycoSXxmonSyqz,CzhyWYyYUyEY,44
"cDgTsMmgJ,Pb>",jkr*mnHc<Bw[NO,25
H^czESuLJhQsmT@X),aHaNnxmckpqQJnJZTOB952,12
Fj'lClRI,njoaKuVH@,32
qO\z[&sLJKimaUwGjd,aTKeaewVyUoqqvZjkXpR,39
[G^C,V&Fd#j,33
NsqQTEHjdRR,x>w=KBvlgty*931,29
eBOYKT+?520,"zk;W*odSO[",2
dQCIQ,YuIayXfLCs]276,4
e(yTM_c\,MQTcvSnBna/567,39
OvpvDgX^uzQFWchxQjjF114,OJJTLRCFvhu?Nbs,37
JnEHTu]gd.,"buOUuhSNb]yUcBRqyU,_973",36
Ye([,tbVRFeiWJGZVA$fkW,17
d:pr`zHoNfxb,"aNtoeUY]U@J;aWRkO",29
gygiM,jzQWZrzseX,31
#xndgPEOXlL,BL:Bxs,13
JW',"ioRU.uZA HxE_cHCiDY",13
"nwfUBrLiG;DOiHftdT.J@295",PuKo(oyLZ%TC]tET,43
tjztiuH<M`\tz,",.hx-",21
Po<b?,eY,7
phjweESOSVlIPAbt198,"x (PDPmtu;NKmhg",25
sXj+kAENxO,CYm\,10
@<uE#IHxtxKZl,aa`SPt&iLId,11
:oCRKGy?rMuAHsARnw?d,"l;EPV)LLgKNAPLrEeG",29
";t%NNCWmFolRvv889",hMtxGdDFXbVuQkOpP#,26
"efGKbNnKCgef;lndqh","pERFt,cz/",26
*p(ead973,-sqbiWCFw`SplqKtS,23
WwOvMy,"JTP;gRMvEPRwFlvI",20
ulJJWYEBM_Q/lV,GqbfntyrU%GwWaIxYm,28
dEawT,oFdu+jT+192,10
idB,ocKDduCikRtueQueIc,39
SrsRyWVKj'387,qO\z[&sLJKimaUwGjd,47
xSQdtoDNWHfzKkScY,wR)Pnuoufe.aCfX,2
LS,YfDTBBABKbycK,31
z#taMqNg,aTKeaewVyUoqqvZjkXpR,26
"F\UEI;IpZ.lR",TSSSFA&EfKQa,23
TcUCSJsdFg%DWyalR[cppA,KflZn=M,45
WHJjDsyKX*(m337,n)aUecW<mrUGp%GELGJ,31
YLtKfVfzLuh`LmZ/+GcG,SywO965,35
mvAH$wPuv%ZV498,"uZmbo ,)Zv",7
la?kjt^YEzt-Eq.703,%]BRI$FRk,20
"Fgb/,jJEdJ",EaSt*jjMrUCke,3
Zki&XkrvFOXlJ/UYzbB,(:O>,30
dXndASBhmG,"Ws UhwDDip",27
y.w\FQrdkLHVjlAZNv,Bq)Uuv>c%c,39
"ca,>",L319,12
kv$xvIDTuy,"DTdWWycPR%,Vm&877",9
"Y[RQaPVeo;wjFj",mXM%Nb+.ejKvPfZjhxV)119,16
LLqrnMqs&,"eYt>xWJeWcYG;s=EkdAGX",13
kXDriMuKlDoq',",dNatMUGC_xH&iVP",40
LpvqSkLPRVg.kLKL,o/LiA#Wq?y,8
L$,IdkQoQSeaZYt_wTBGxW,1
x_qTzTKSym,G$263,31
KdQfCS,fDlpKadcCTwM,21
q'slXxVpjxEg-VkjcCjSP-,jZeXwRVuH-BZmIq-_A,11
[m&Qcm,WgTkigfEN,3
"vmD;iafyUlrXJTs xXAjq",";,zW+L253",25
pERMdyDHYgSYBrTLJrzd,";dwU'",21
?CuriiDIjxdIAS)320,Oqf,17
dfT-KzXp%iI_VRGKHdRUj,dBHJRSxy?IYXqstYTKp,44
z#G^aoqVK.iXWUWYU,GTi*goJMjgVhKPgh_H,28
jnBzljYAtKRFbUQ,mEGiS,9
AWkWAOYVuIp?K?164,evdWFA?eB,42
nAMVrNMUyWAbe,sZzoiw'Enq,22
zaRGtKpXFSPqlD[wyIWK,MnNsaJBrTkgdp),31
"(MMe rSZ",fCrnRcP496,2
",n\B(VxWt","Y,`",38
PGjVsmNmAquvTqHW,PLx$rV%a)ydi,1
kmEjrPzGCRDseMiZd,WYpJUURHynKVC,49
xJrD<eWDdKLmWOi,I-RgxNplCo.r,26
"*ZV;nS=e",SCgI=326,25
"+CJVhs,xcl",ldHqSrey#673,17
]h)ymiVlX.VSXvDH,",sjdx",38
Rqi/CdCkzyZDMKOuN,tFK[uwiFFP\D,42
elj+aZY?VdKKSQvHuwN$lk,AT#,42
wOMTDZTbePJMpii,InauPLbmSUfvfz,26
QyX:bWiMMVHcR,IlSmV.fcM[QD'kn,50
"anlSTDKbKUHOd.`;XGfkIa",IH'NWybrajjtls,50
xozqOpwDJF,F/yXxW']C,14
LnacoZeG,JsDreMBsq-,9
XwdhIOBNAodNGhkHIuee,^o'\657,18
omqU'VbadfqgfROtwCn909,vBw<VAuiK`>iF,13
"T(VJmHD l_uflBfTaYdx",o:x$s,16
"aCAPfPHhKBV<uzR;_wIGmo",dr&BSDRGIMYoy,33
meKBD)Km,o/`v=kYwJHGg,1
^o'\657,QwLxnAbgSCGUtGh'$DRr,13
HdlsrbDk&>lI?,"GaCAI(KH,PK+jSBJ",40
Nh/HIt,byJDZ'zvQdWiGLl`DWbX,17
LCCvM%S*nJ@585,KH,1
Lqvv&UkFxeVQjnA,"T =`",46
bB^`LMFg=TILRsOw,nHDdw,23
"mHJD<MkS;EyN,","p( i=",22
+LFjPjzqMPshKZN?d=NMepJ,dr&BSDRGIMYoy,47
YiZF[/Y\AEu\550,TdkkFMWfUEQEboERP,40
w#jfqtBs=f<yYCvu,avthiWWe,4
UYKPvEDrrVb248,JIkRLsayVsawyamIq,17
do/E-KGBkGam993,<pBz)*F,17
I\D,"WQYNx%H Va",8
)ll#=CB,c&vFznzWmaTi_c'564,2
"MpZjzvootemRkNRI;135",yKojM#@,20
F/TuaPY/ycO117,P@tJM[EBwFwigIp:435,42
ZLfLbZxqa)bw(hJ_,",hw",18
_bSFDFhpXl%PKzTyGHIYj,"(&BjUOVMMeFhlbz,rYvm",14
gsq(vkFNKVhcmqITNVCt,nKJnjtqeqGyhav'NH,34
WWLFWFhQYsu-Mu-,Prjc,31
yXKadGcVzxeeBCr,azs/N201,11
wnRQzugUXSG,"FEjga,xhTeLLVleTSQ",14
C:mp:$,nzP?>,5
"e=ICyMYZz:ylHMV;yA520",j$rKzsyvIghrxPD=724,23
pJnw]mpj*VVj,ssXnVINpCkUDubz-zaRKq^,2
";k+ ","%`bo ",11
"dK-voZHhspfvJxQ%,HTRYdN",%X),22
"FcPzd oqqFhglnuPQlbO%953",UtqjYkewSPy,44
NiMRt,=P\)h+258,25
bCcs,rWE-(:HuUnnXRzwzpTH,29
HPjv(,:b][Fy,34
xXhNSCe103,DXwBo(846,23
pgRVOQzSMhMjv<P,dK/F?F-t,41
xfJTqPuSBUpnfCV,yOwW)Fuu,3
BCNubFglKZtDwTl,HQwFHnTCEEPQYSQsx,49
i(TUM,sTGod>354,11
jFxmFxpURvc,dXLVglLxjTwfLdMLSco,22
jDharhBSP,C+_,7
aThwgnmVynQ,KG+gL,26
SopvAs=Ve,aSq`dUL$xXEmbRYIFs695,13
x)%C>Lre,PHsEbdPbRtOYAXIbxU.764,23
q$YRMF<LJXMlVQYJg,AUlRR,19
BafTQdLL,gjkbCXrZYvCCg,35
dVQyQQSzEPZBnZFrPZ,WL[L,39
WShHwaHdgESBr(l@644,fEQs,16
w*bei,qyydpfEdiJM`'QH,12
?rPzZ\QyhVbKO,%X),42
`P@`MQ,$h+EFefPp,39
xFkp[,zTeGnnjgS>E,9
iJpN&lPQwn,"jLNXhFthMe;Td",19
DqP=adN'kGpIWloIr^hwsY,"NvpOlLd.Zn;vCavtkR",25
BUxIueGdMB359,(HYT(i,35
&Rbcnj`Bj,ygFrf\ySCOWGKkT*ScBrc,36
GqLyU^=INyEaEQscc,acQXPhAPveTkHS<rBU,25
"&RveF;gxOKN",sNaykbVarP:RPVqUZ,26
KkccdV.Yns_XNrhTM,?HZXkHbp/,35
CnNvfmMRo<To?,WfT@FjRDJNot\If,5
%kQrMifEbYsEuIKRPNll,"mKHTGAE@VYh RsLVuuA869",41
kTdBtBaDjH@j,MU@W<yvqEoUL#780,10
q?,niXQkT<QiNUnru^VaJVIg,42
[RtCWkIFk,n\ZQ,30
.M+RKPuA#hbsqa,iLaz,39
bDP`K/YOC697,"B J:pZO\WxgtHC",47
VpUp^cLm#d]e,KO@ybpALHYOSkNEpnrR498,36
v%)kcGP,VkEEzOGJyHZws,5
czrs-CAaY(%nUMGuJX,GF,46
mZFWFmuGr422,y_U,29
cgiknNNZgmCZdFvWFF302,Do`WTqKRXgya*vejF,35
WwfzKhBySjHDSdEYhkM,THbCVk,37
'K&`Y,"bmdNaDSgRuRmx;FgTJDkB",17
"@vGQWOiBYZj\hyh;g",zQXSteSjUkrV,19
ELuDUvy*oIrJYMWjhzRPM,toZkDrWjlyj741,35
"cnMR,LGDHO=J","@QNT ,we",48
"=Y ",nDEdrcgmb\EvirJdo(a`967,22
D:+&d,"bHpjGRWHh,OOgw\GW",16
FLMdnjgpqXGIDVNdO,NJvyHcJBQEmWGwAjRSc,17
Il&dz,Ff,2
"RwmhGzwI,Ql","Uzo?jqHeK V]zp",50
GDnz,mOvX=>Z?aRz,19
iyl.TQiJaNVxT,xLsnczPGH<428,41
uYkoEuoi?gURz?dhp,LfiOMjys,8
qOzaGnO,nqXPmvf[aUClnt`807,30
AykJuwBIEezNU-C(,mtvKsfdKi,15
fyTbKhRYkbczxuoy,OriQIFvr,10
JWvv]GFvo@lzDIHdk,rk`DQoGlOWOQTTTSb<skU,38
HFCujxlHIctZchwtabjC,pQkQ,35
SMdcXQJGejOpw@kRd#l*295,bCglApxDeDZY+<nEpZT,32
"VosdZeKNBW [Xb)Z325",ahm,49
y/lY,Ni'?mLDt.U824,26
"#eQ,nWVXhw@glevBKGGyBVL",lBPcIYAGZoODuYKL,13
>?>zEJzhTppeowDZLZ,`mXZsOEBlRwd\RG,7
CfAVAP,"`hreKosOnMHQ?TB,wc",23
abRYKUWjiYicFZkpMjY,DYZ@$YMIergniUHK(MoO899,31
sdOAEO,YcZDlonEMzcwHgUnVDkL,16
(gKIBEMaFYmV\buwr876,P'-tV(k,42
$K+rtw,DYJgBQf&kWq$,42
RNtyTFVeO:ub%841,C^UoQMczOKGD=db,35
dwuh,*$QX,29
AxnRru?SMo]sR,ONbXhUbfCDqYJpMN,37
stEMUtbNzzBJXjrS,"ijd;qizePMDQIM*e-950",29
TZUdgBDyLpcascm,ScE,15
.mc^SahOP,?i',15
k/=?UfhtE,bgte$mrUdypdeK@LiA-t445,16
VOwDHBY.d$gPY`FPTuDUo,YsVl'Xp&HxBxGVEIT639,33
"Eb.\N;910",tsp,48
PKcEchqzqpDPNGw,GjVzzrKew,38
%w#UMYsO@UCO,CegtlPTHwFVHpxDRUR,31
";<_Z",GfPqN#j[F590,31
MCH@GayUQEjQ*/v,fSczUe,1
sLzEbKXAFueruNNdwI,YZAEI#T$ZKE$HfIPgP,36
.MWQm+YPave`H,-oinXKxsPKmURRiyNq111,44
c&>+251,yXKadGcVzxeeBCr,40
AMGFYI,ler%IRPtkH=z,40
xganaSngEgbbDCkeIXi,@.K(,38
IaJMvhyFnQqRRA\291,PFsVy,15
"ijd;qizePMDQIM*e-950",.fEmqneRsKGfJbZyu,29
Aiuq,"PZQOC)RLSDHo,JZfp",24
nKvLLOkMy\y]iAW_OtL,"ZZ;EFZ]",36
s#tW,"LMWYsKci;HBNcfjHRv@w_",33
