Id,label
",PdQn T",",PdQn T"
ZohFz]450,ZohFz]450
P&o],P&o]
yjZlCCmMBVNEid,yjZlCCmMBVNEid
JwofpdOCKkN'xu%jYsBl'h,JwofpdOCKkN'xu%jYsBl'h
">,y?",">,y?"
SeKirm,SeKirm
bKYGqJDKHYrxdqK,bKYGqJDKHYrxdqK
yw^RuTd#zT,yw^RuTd#zT
P=Lkv?rxUc,P=Lkv?rxUc
lak*iLYzmk^qzBxEDw,lak*iLYzmk^qzBxEDw
FWflnqLns$/hQEK*vDPVY,FWflnqLns$/hQEK*vDPVY
-]-dpvS,-]-dpvS
LUoP<qJC)tuQnEh,LUoP<qJC)tuQnEh
"F,","F,"
myEC,myEC
GNJ>wfrg-?214,GNJ>wfrg-?214
zjkMJbial,zjkMJbial
oS\J+^824,oS\J+^824
DAytgGFJBUwhmCMpaJh,DAytgGFJBUwhmCMpaJh
vTqU?ur,vTqU?ur
cxHK(mb:W`361,cxHK(mb:W`361
PsSioaolbkIL,PsSioaolbkIL
&JUCwHtF,&JUCwHtF
w_mAuJ,w_mAuJ
hqo&KQSfAVA,hqo&KQSfAVA
SQ?cOFj/484,SQ?cOFj/484
kpJd@ioc',kpJd@ioc'
";v; YnEencWO",";v; YnEencWO"
P'DuHwJgwZk873,P'DuHwJgwZk873
AdzwGqzkGLkR#,AdzwGqzkGLkR#
cDop#xDGNoQ&+vOHx,cDop#xDGNoQ&+vOHx
BaGT+JB&wumsQOzBbSUg,BaGT+JB&wumsQOzBbSUg
RZIKpCBetGqsj,RZIKpCBetGqsj
TY/%Oe,TY/%Oe
depRJZuMeDM,depRJZuMeDM
L.A>JOHnCnm^443,L.A>JOHnCnm^443
RgRRmzM,RgRRmzM
Sjxn+SEMG^JLtriaW,Sjxn+SEMG^JLtriaW
]MXb.,]MXb.
IvOs>SZ.zprtJsURe,IvOs>SZ.zprtJsURe
d>qV`,d>qV`
pLGgNCdxBOJnbiDSvf,pLGgNCdxBOJnbiDSvf
D<AxwnRb>uVpR>a,D<AxwnRb>uVpR>a
"]FwbDoQ` A","]FwbDoQ` A"
X@YFPQAisnKNnFNLm,X@YFPQAisnKNnFNLm
TnqmeHgaSXl/MU==,TnqmeHgaSXl/MU==
@n[_297,@n[_297
L=cY+oeUI@fP,L=cY+oeUI@fP
gFGVCrlLpZzTlfrj,gFGVCrlLpZzTlfrj
dvUeGyGkXXWP351,dvUeGyGkXXWP351
ZTGKawpR[ajgX,ZTGKawpR[ajgX
e/RBxye.Z,e/RBxye.Z
:r&JzAcUAjnd.rQLBd,:r&JzAcUAjnd.rQLBd
$sfEacEVES/CEaVzREs,$sfEacEVES/CEaVzREs
LxVw@?kRPBW%Gx,LxVw@?kRPBW%Gx
rFvICn,rFvICn
]DRWBIaZF#qrO-P,]DRWBIaZF#qrO-P
)@u>T,)@u>T
iSZrnfnswHMeScp`,iSZrnfnswHMeScp`
sDbGaLsRXkcnG,sDbGaLsRXkcnG
afDkMhCGWI,afDkMhCGWI
MhSLY=StKz`yRnl_,MhSLY=StKz`yRnl_
uN]Q+jMseWLmlfQd.MD,uN]Q+jMseWLmlfQd.MD
";]%Vzd",";]%Vzd"
"EUphm;","EUphm;"
nFVDbLJySgxzZt,nFVDbLJySgxzZt
Esr,Esr
hZT+Kjfx,hZT+Kjfx
ldHJWbsou\540,ldHJWbsou\540
"cyr\v, yVvqpYSEhUPu","cyr\v, yVvqpYSEhUPu"
xOkRrQlNSdNE,xOkRrQlNSdNE
":MMrZO\;740",":MMrZO\;740"
wbet,wbet
a<K[^,a<K[^
dVQqx-LZeVJaVBTRuq335,dVQqx-LZeVJaVBTRuq335
MLUxkn=P+no,MLUxkn=P+no
:?w/,:?w/
JCrelFu,JCrelFu
bR/f,bR/f
"cXTh`IcMpwmMmE;/qsk","cXTh`IcMpwmMmE;/qsk"
"GxOIhe j&VgPhMZVkRE","GxOIhe j&VgPhMZVkRE"
nGroHvgLCWEpQ<jkTATK,nGroHvgLCWEpQ<jkTATK
Z*YV[nreg,Z*YV[nreg
"dh;FbxVttuknH#zh\cm&602","dh;FbxVttuknH#zh\cm&602"
"+yysquIxmV;T","+yysquIxmV;T"
MBgLxFk,MBgLxFk
"Brg,dijdOg&j/Lky","Brg,dijdOg&j/Lky"
erQcbH..YaFoGbwzgx,erQcbH..YaFoGbwzgx
KxGfouRqSzjienH,KxGfouRqSzjienH
"XTuir$zIa^;aHFetbNuavur","XTuir$zIa^;aHFetbNuavur"
noDfVEWAsIkrphOyfB,noDfVEWAsIkrphOyfB
GhUkT:GLWKjh)mahR,GhUkT:GLWKjh)mahR
tCGMKyB$^FvyFauSjxU,tCGMKyB$^FvyFauSjxU
GnUlqoNl,GnUlqoNl
ucJx/vZryTvLAXufPm,ucJx/vZryTvLAXufPm
WEy)BnarkuI,WEy)BnarkuI
"EDdFdAVBzqDppH ","EDdFdAVBzqDppH "
" cbJhSD$c"," cbJhSD$c"
gBnJnAI-kaTSHJKjIq807,gBnJnAI-kaTSHJKjIq807
@oW#Cy@RTk,@oW#Cy@RTk
haShTxWBo/cHrD,haShTxWBo/cHrD
ihCpknVHumXk,ihCpknVHumXk
WZ`vY-O_jO,WZ`vY-O_jO
q*'tbunFXRl=jGl,q*'tbunFXRl=jGl
"yM# s","yM# s"
jsi.hfrQjzhxse,jsi.hfrQjzhxse
",D;]O",",D;]O"
fLLIVkMP,fLLIVkMP
IRcVqVxpEz'FX-UW,IRcVqVxpEz'FX-UW
qFoElMroZgNquqaW*592,qFoElMroZgNquqaW*592
GQwCN]gw,GQwCN]gw
VfaymWdaQH>quS,VfaymWdaQH>quS
*j,*j
erwMTUkwWy,erwMTUkwWy
"*Memploc;^wrwwAAkM","*Memploc;^wrwwAAkM"
:L,:L
iajJNdUROmr,iajJNdUROmr
zrZtOaSpbsx-,zrZtOaSpbsx-
"H;JNTiCwQHzQd","H;JNTiCwQHzQd"
"cowZe@vZTsB P'EnVWjHUY","cowZe@vZTsB P'EnVWjHUY"
aBtpeWToxLzVpraUZRhM,aBtpeWToxLzVpraUZRhM
"kduhRQmveW?HUne;W\kYWo","kduhRQmveW?HUne;W\kYWo"
BNFsNLB_Su,BNFsNLB_Su
B_BCkPJluker,B_BCkPJluker
RIlJnrAiSKpntdpUwT$DA,RIlJnrAiSKpntdpUwT$DA
iRwvRvo,iRwvRvo
JgHEbJSd,JgHEbJSd
xVQ\,xVQ\
"yyHZrMxaUX(cZCToT,kqm","yyHZrMxaUX(cZCToT,kqm"
APz]VxiDKZHcpGABZtArm,APz]VxiDKZHcpGABZtArm
ruScEm&,ruScEm&
Tjyif_,Tjyif_
Xhrc,Xhrc
TPLffpffsh*uKVkM,TPLffpffsh*uKVkM
ikMIIG,ikMIIG
nzTOvnGgUBMjmR\fEu,nzTOvnGgUBMjmR\fEu
TJLzBXfar?EDqguzFHUXW,TJLzBXfar?EDqguzFHUXW
S)g=F],S)g=F]
"U_]LbRsbvUH OJqnAxmnmKN366","U_]LbRsbvUH OJqnAxmnmKN366"
dcZBQQMaKxns,dcZBQQMaKxns
nnE.Kz(bRtkdXjSy,nnE.Kz(bRtkdXjSy
CWJJ[\Q,CWJJ[\Q
zpNvoBtkWbVcIWH,zpNvoBtkWbVcIWH
"qGBsIpeoR;wM","qGBsIpeoR;wM"
f\nycjvh,f\nycjvh
+]QU,+]QU
WjJkoD&nOQt%GT,WjJkoD&nOQt%GT
FSA\nuMRSDqYJfFN,FSA\nuMRSDqYJfFN
JqjSrFG$kAHCsoTHdZSE,JqjSrFG$kAHCsoTHdZSE
nnTFEufqnnRaTfrzi,nnTFEufqnnRaTfrzi
(B$LQ\IsA,(B$LQ\IsA
zEe(bfdS#`941,zEe(bfdS#`941
E)KGZbKCynt),E)KGZbKCynt)
wTnMjBIksSniMa,wTnMjBIksSniMa
S@^UYddvgrb,S@^UYddvgrb
(UcvbgVWBs`fXSMAvneNPw,(UcvbgVWBs`fXSMAvneNPw
'n)Ru^hn,'n)Ru^hn
L<989,L<989
mlS,mlS
HpXUHjWUfUE_MJx#,HpXUHjWUfUE_MJx#
uq*xn$Fd&nAeJfjCtR842,uq*xn$Fd&nAeJfjCtR842
co,co
nggqbkJZtwWTCQUbzIEF,nggqbkJZtwWTCQUbzIEF
gfRV'RwiMt'qUCcp`,gfRV'RwiMt'qUCcp`
fivO,fivO
b#HQDjsU/xOvXpZHeJcbvB,b#HQDjsU/xOvXpZHeJcbvB
ewI:HTBlcxAyi/iQ,ewI:HTBlcxAyi/iQ
"dTD;TeD","dTD;TeD"
RxOzGd)ERlRZKk+sa,RxOzGd)ERlRZKk+sa
HhYRjXqawpVYpecnA,HhYRjXqawpVYpecnA
@<A`,@<A`
caFhI$U>nUfQnoux.xnzYu,caFhI$U>nUfQnoux.xnzYu
qSIWF#a#snCHMuHAV375,qSIWF#a#snCHMuHAV375
CkKgaQbtwTFDDDpavIYn177,CkKgaQbtwTFDDDpavIYn177
V?`$,V?`$
jmMVakZWRTu,jmMVakZWRTu
rHkrmMU#F<vrX?,rHkrmMU#F<vrX?
WftauzDTGe@pazOC>HHqK?H,WftauzDTGe@pazOC>HHqK?H
NmdA,NmdA
i+`g,i+`g
TssIzQqQ/,TssIzQqQ/
Di,Di
omlWmRCYEiCpmXpxuCgb)754,omlWmRCYEiCpmXpxuCgb)754
kg>IbyJmsMxWgx^OGrW,kg>IbyJmsMxWgx^OGrW
pEgO+,pEgO+
ECmwY'791,ECmwY'791
FW[UfEgqmSxl,FW[UfEgqmSxl
-Xsliy,-Xsliy
qdC-<yNEPkoWSyw_,qdC-<yNEPkoWSyw_
ipi`iPy-xK,ipi`iPy-xK
ovx,ovx
ATilkNQL]uxERo,ATilkNQL]uxERo
LzYgqRQIgQyXEGMuN,LzYgqRQIgQyXEGMuN
heRh516,heRh516
"^C;","^C;"
fIpoEGHPwTUmfpQkQg\,fIpoEGHPwTUmfpQkQg\
cIS@iWnoPr,cIS@iWnoPr
gpfquEed768,gpfquEed768
G'[zWWzp],G'[zWWzp]
uBNqLdNwDkdf_uLWzZZC,uBNqLdNwDkdf_uLWzZZC
EjX(+DPmzQp(UgbilBas,EjX(+DPmzQp(UgbilBas
gSGpRZjUgSTsCfklnqj,gSGpRZjUgSTsCfklnqj
gvM]Im,gvM]Im
TkYvbFrBYWPhHs,TkYvbFrBYWPhHs
DlX.'VMg[981,DlX.'VMg[981
Hoa'HX-fG,Hoa'HX-fG
^\LE,^\LE
"Nh MZkTKa@HPFocO.VB","Nh MZkTKa@HPFocO.VB"
fLme?HUP*zrk`(368,fLme?HUP*zrk`(368
+:C%OwMEEiIfK,+:C%OwMEEiIfK
"J;e eOShcrMTYjCG\eS","J;e eOShcrMTYjCG\eS"
xAh,xAh
h:mR@,h:mR@
rhgLHG$oMjfJeyUjOCIt298,rhgLHG$oMjfJeyUjOCIt298
vzvbA.y[wgP,vzvbA.y[wgP
"UVYVAhSRHQk;jfZD_","UVYVAhSRHQk;jfZD_"
]eXg-GHh/okjHr,]eXg-GHh/okjHr
oQalCnxZUcCHLElsPOQV,oQalCnxZUcCHLElsPOQV
TLPJmN*hhjYgiOKnFPa/@,TLPJmN*hhjYgiOKnFPa/@
Pc_YUnTwU,Pc_YUnTwU
"/;:M","/;:M"
"DN-C`N ","DN-C`N "
lrZy%kc[QRfQambexDQ,lrZy%kc[QRfQambexDQ
"bn<q WrvvtkFEmyDJvFRy","bn<q WrvvtkFEmyDJvFRy"
h=uAyJZw,h=uAyJZw
"Y CKbU<wnBMBRcUc394","Y CKbU<wnBMBRcUc394"
YpxvGQahdDHuz717,YpxvGQahdDHuz717
pQAgbOqeIH,pQAgbOqeIH
zSvRGc*nGCSUsdLKvPSW497,zSvRGc*nGCSUsdLKvPSW497
WPEpZYQrrg,WPEpZYQrrg
pJMFxQlJyZNB-130,pJMFxQlJyZNB-130
GgnWS[YKYAhfOOzaMqp163,GgnWS[YKYAhfOOzaMqp163
"xugnkZxzXVm^JyebtUpBL 432","xugnkZxzXVm^JyebtUpBL 432"
AmJym)cOvhTrYvbnU&277,AmJym)cOvhTrYvbnU&277
P>u/B/*756,P>u/B/*756
BQstieqrGcImcQWVOqlB,BQstieqrGcImcQWVOqlB
nkWqtxrFWgV:h'mMY,nkWqtxrFWgV:h'mMY
Rz]JqzpAH@Gn`710,Rz]JqzpAH@Gn`710
*y_?,*y_?
"dDHKfRW\RPL;C^puY","dDHKfRW\RPL;C^puY"
gVXXwfUhfxdWhNo183,gVXXwfUhfxdWhNo183
ReFHsFoNerxfjoTAs=G,ReFHsFoNerxfjoTAs=G
KH*#,KH*#
g#*u?,g#*u?
I[:FpOks,I[:FpOks
UwY)<m(P,UwY)<m(P
vdZ,vdZ
II@lsZkLuZw%UAXfFq,II@lsZkLuZw%UAXfFq
iOIXKqHrjoy,iOIXKqHrjoy
wFa,wFa
LIjoafcqFVb,LIjoafcqFVb
g,g
xWErjsrq*rVst,xWErjsrq*rVst
>WGga,>WGga
oG'DFyXH?eCov,oG'DFyXH?eCov
UmvlChcKZYPfNP146,UmvlChcKZYPfNP146
L*sdWm[WI^,L*sdWm[WI^
lShqBhDdAg214,lShqBhDdAg214
"dfAn#oUGKG;xS/cHTLe","dfAn#oUGKG;xS/cHTLe"
wGAMLG>yBQN:q,wGAMLG>yBQN:q
DxECA,DxECA
xE,xE
COuLVvekPInexTBc,COuLVvekPInexTBc
kIqJjbM687,kIqJjbM687
"dcJmldjIPLaXcsag;","dcJmldjIPLaXcsag;"
"bSWiMr(TYYZR;H\hIjxzGT","bSWiMr(TYYZR;H\hIjxzGT"
krKbDyTRgbW&,krKbDyTRgbW&
"V-tZ,Vf","V-tZ,Vf"
mcR)D$,mcR)D$
bAcrl@saZFuYIcbmQT@M#750,bAcrl@saZFuYIcbmQT@M#750
WjtJhY*X`n*pRKYN,WjtJhY*X`n*pRKYN
bIEoeoQ.LNtIin,bIEoeoQ.LNtIin
".SHs;gIvzLiOyq%qDdAtxOv",".SHs;gIvzLiOyq%qDdAtxOv"
IUpScafVMPq#153,IUpScafVMPq#153
e(^>F,e(^>F
lSjbCDH<EeXN,lSjbCDH<EeXN
RWnCnVHzGmObImN,RWnCnVHzGmObImN
"gQdksSMlI#OUWnh;Zu","gQdksSMlI#OUWnh;Zu"
?bia:pHg(OyawI,?bia:pHg(OyawI
uoaVRnv,uoaVRnv
x&+K&,x&+K&
qzuPUbEcwXha,qzuPUbEcwXha
zWesMg:MB^`NrWYCWBK,zWesMg:MB^`NrWYCWBK
UzbfxmHmeYEJEJy>WEVbD,UzbfxmHmeYEJEJy>WEVbD
PynZobbxKbUk,PynZobbxKbUk
OPa,OPa
kXkMBPzxZwA#BtUqKnuGt,kXkMBPzxZwA#BtUqKnuGt
AUeYJvyWbGBF/JX$MTevRk,AUeYJvyWbGBF/JX$MTevRk
NlRs_MpqDq<p^,NlRs_MpqDq<p^
VQLnafRueCYwB/=qHsO,VQLnafRueCYwB/=qHsO
yGbk*OA#YKq,yGbk*OA#YKq
\y#,\y#
pPdcjCuH,pPdcjCuH
#V=OYh,#V=OYh
HvwcUtdODjtl,HvwcUtdODjtl
AQADnzZ,AQADnzZ
jPXQqnfbOeG,jPXQqnfbOeG
lfrbPhueSOHDGJt,lfrbPhueSOHDGJt
CFcn365,CFcn365
MkTquYWlBRbQ:\b'Zr,MkTquYWlBRbQ:\b'Zr
AVz'vx\qLGDLuIiJ,AVz'vx\qLGDLuIiJ
wRIVv^GpLUJRo,wRIVv^GpLUJRo
/xDt>h?,/xDt>h?
"IO\LdTEqwARY hFTW","IO\LdTEqwARY hFTW"
XgiDFuGQHKgMSGhk870,XgiDFuGQHKgMSGhk870
HKITkvTlsxMtDKK426,HKITkvTlsxMtDKK426
"NncnbTzKVrN 449","NncnbTzKVrN 449"
Tgz)?QBwoA-Mq,Tgz)?QBwoA-Mq
LSIFpSdYhMv`yYei(Fyy,LSIFpSdYhMv`yYei(Fyy
EEl(sJ,EEl(sJ
"L,oeSNtOeCUOvMw328","L,oeSNtOeCUOvMw328"
dxamGgnX.FhWpfApnE,dxamGgnX.FhWpfApnE
sa,sa
"TGiqmQiYvJ%ObWZhO;j","TGiqmQiYvJ%ObWZhO;j"
qNbyIscEEHWwIsznkrea,qNbyIscEEHWwIsznkrea
"VeyekdKW,gbWiU<$UnYTn","VeyekdKW,gbWiU<$UnYTn"
zehtmVmkLwwae,zehtmVmkLwwae
-D`&I,-D`&I
P<\q/,P<\q/
"GmqRxzrPamY,#TvFMapF","GmqRxzrPamY,#TvFMapF"
PY?Q$AGVutXlgvKbmCWi,PY?Q$AGVutXlgvKbmCWi
JkuVEoARtueJhIVnQ?JSN,JkuVEoARtueJhIVnQ?JSN
"[tYBNdVD,WcUP","[tYBNdVD,WcUP"
QlucPA.VUHh#$,QlucPA.VUHh#$
"HEK_ m","HEK_ m"
"_EKnX:URuUc ","_EKnX:URuUc "
qTOiWiCZxJkFZPlWmpvm,qTOiWiCZxJkFZPlWmpvm
";o`k(Ov",";o`k(Ov"
BTlEvFnPRFCahTk,BTlEvFnPRFCahTk
CFKI#245,CFKI#245
qpBMCXaqtbAGHL,qpBMCXaqtbAGHL
jtZOWVyJkPthCIkQM^809,jtZOWVyJkPthCIkQM^809
`Jq^DJpjJ[193,`Jq^DJpjJ[193
ulBUh$HCP_R,ulBUh$HCP_R
UFYJwi,UFYJwi
inrcJD\FPg)GeaFNYvobe,inrcJD\FPg)GeaFNYvobe
tiJQvVEEBmCDAej,tiJQvVEEBmCDAej
xjWl]tc,xjWl]tc
xmx#AWV%bo=E,xmx#AWV%bo=E
SkLyjFAeSN*XlnXUSFmGo*215,SkLyjFAeSN*XlnXUSFmGo*215
oslPAk:KFgrobuLUzV>fY,oslPAk:KFgrobuLUzV>fY
S203,S203
ps%sXVl(Nx(aoCLNaLfVc,ps%sXVl(Nx(aoCLNaLfVc
DgPffnYL>alpWfAGxGX,DgPffnYL>alpWfAGxGX
q.ctThvq,q.ctThvq
yj=lVpuDc,yj=lVpuDc
ZGQGgK*TjwaiqCOHG,ZGQGgK*TjwaiqCOHG
"]OOcEGERCyEZl,jRWq,QK","]OOcEGERCyEZl,jRWq,QK"
RSUOCAXbrweCtDxpk,RSUOCAXbrweCtDxpk
HI'jjXtJ,HI'jjXtJ
oJyFi.E+zKRXayfYcJGW_nE,oJyFi.E+zKRXayfYcJGW_nE
meD`%,meD`%
gsNHAZtjlKiesa,gsNHAZtjlKiesa
tXIsTcP)PfrkGAiC[Ux.ym,tXIsTcP)PfrkGAiC[Ux.ym
TSkQiiHwqH,TSkQiiHwqH
AyBIAjLkohRh#QO,AyBIAjLkohRh#QO
H,H
T%Gv/hJlze`fXFTNtXrVEsM=313,T%Gv/hJlze`fXFTNtXrVEsM=313
D*Pfz$F,D*Pfz$F
RhqEKhgWDPjS*iqTld,RhqEKhgWDPjS*iqTld
"UOAB]JloGsT);","UOAB]JloGsT);"
"`Mzutote,AkNMm%DCEUULs","`Mzutote,AkNMm%DCEUULs"
"BLZeHCTNmw[n;GiwpVJ","BLZeHCTNmw[n;GiwpVJ"
VTKAiZUWxw,VTKAiZUWxw
bywUFNSoGi`CHUtV,bywUFNSoGi`CHUtV
fU<UB^B,fU<UB^B
"lr@pH pU%SFvclNHhZzl","lr@pH pU%SFvclNHhZzl"
uUUUtzN'XvY,uUUUtzN'XvY
fUkfNZxeMuSiMiuXXV697,fUkfNZxeMuSiMiuXXV697
tOXyMGMYxRJGnXSwS,tOXyMGMYxRJGnXSwS
"J@;G$","J@;G$"
umfUzNEDYSarxwraQ]YeZ,umfUzNEDYSarxwraQ]YeZ
Fk@l:hkmVF,Fk@l:hkmVF
"S,boGSgoqnLUWvOFEQR>","S,boGSgoqnLUWvOFEQR>"
rYoHPfOQ,rYoHPfOQ
mhyuLMw[nKkd^/%109,mhyuLMw[nKkd^/%109
dwQ^yAL,dwQ^yAL
dgEK,dgEK
XzCNLBVTpBXffMoOXl,XzCNLBVTpBXffMoOXl
gNYWYMGrZgLSK)GVrsh]TJ201,gNYWYMGrZgLSK)GVrsh]TJ201
NitU=,NitU=
tls<qslvpE,tls<qslvpE
VzEGtG'dGF,VzEGtG'dGF
"(gQXOS,epaesOAwWwVg","(gQXOS,epaesOAwWwVg"
DSNejO,DSNejO
jT=JEVhcwI_txhiOOfa/,jT=JEVhcwI_txhiOOfa/
KzNQ$ZPSo,KzNQ$ZPSo
KjsTHNzqmSTdjJmtihjs,KjsTHNzqmSTdjJmtihjs
VD)ZZLyJj,VD)ZZLyJj
W`v/358,W`v/358
"mIHskK sSoG?","mIHskK sSoG?"
doXD$^wkvqLXdnnrF,doXD$^wkvqLXdnnrF
zaU-bSlCrGmz<,zaU-bSlCrGmz<
hudRfujjUGXP&Ky/lAiM:925,hudRfujjUGXP&Ky/lAiM:925
xCwcmzaz,xCwcmzaz
QWiLUWncxfbN<ekmTV,QWiLUWncxfbN<ekmTV
"OeZWB;gi`sqKYww,B","OeZWB;gi`sqKYww,B"
qBvfIgLSk,qBvfIgLSk
AKxm,AKxm
ar>A%)AvexxUJdqMKz,ar>A%)AvexxUJdqMKz
oCIgPxUyCcMn.EUOIxlqJ,oCIgPxUyCcMn.EUOIxlqJ
"yighUMOt;lFaPbzRDW","yighUMOt;lFaPbzRDW"
"^OKcXLML;vPdPPpul","^OKcXLML;vPdPPpul"
/c(qXiUO^,/c(qXiUO^
<mIiuOLaGWqJ&YDSNN,<mIiuOLaGWqJ&YDSNN
"tPbJ$bLiaK&hakyE d","tPbJ$bLiaK&hakyE d"
YGvmcpTJqEggpAbbtTi112,YGvmcpTJqEggpAbbtTi112
*yFbK.NZSSOCkql,*yFbK.NZSSOCkql
tI&ffXrgY/j+IqBxbtVKKbH,tI&ffXrgY/j+IqBxbtVKKbH
NAZCmME&VZChKuAb,NAZCmME&VZChKuAb
vXeOXwkoSPdbPHLxk,vXeOXwkoSPdbPHLxk
mkoyW,mkoyW
HrHSwolA=zgpaYeX,HrHSwolA=zgpaYeX
UKY`,UKY`
GnF@_QPTcUbLUXZufEZNs,GnF@_QPTcUbLUXZufEZNs
Zs#_S>O,Zs#_S>O
"hHoXcjwy#wdA;sAy@369","hHoXcjwy#wdA;sAy@369"
XmtCcYBW471,XmtCcYBW471
TwwUpyzaMbK,TwwUpyzaMbK
MLfdFBzQAVqoQfxC,MLfdFBzQAVqoQfxC
XWKmueQdxUlWHOHG,XWKmueQdxUlWHOHG
DwX.aRItC471,DwX.aRItC471
Fg-Zx,Fg-Zx
uGsdmD/lheSILkZ,uGsdmD/lheSILkZ
zqWui/OuUswtHRwdnbqMX,zqWui/OuUswtHRwdnbqMX
&WfwivujAJ,&WfwivujAJ
RW^klwBmFuu,RW^klwBmFuu
tFFIMktgQR*,tFFIMktgQR*
RD)q[EsjOxpfvy,RD)q[EsjOxpfvy
'gkbVnF,'gkbVnF
QOgFDmI>TgDsBGqfc*,QOgFDmI>TgDsBGqfc*
JgCbLInbLobcop(hgxWui,JgCbLInbLobcop(hgxWui
\O,\O
IlclcwSN,IlclcwSN
ZPGKpJTpcoIp*-,ZPGKpJTpcoIp*-
@lSx),@lSx)
"L s,RA<","L s,RA<"
Yn%&L'l,Yn%&L'l
MYtz,MYtz
Vdky,Vdky
zuW_ha%OlXRJ,zuW_ha%OlXRJ
GepvG,GepvG
qyFJRNlcsdpzBDxh:#287,qyFJRNlcsdpzBDxh:#287
"FhHGHWenwpROK Gbc","FhHGHWenwpROK Gbc"
HbzCnVbuK,HbzCnVbuK
Gm,Gm
Mm'HB,Mm'HB
urTFsokFYke,urTFsokFYke
@V/@,@V/@
`>ns,`>ns
`JXxNS=,`JXxNS=
KwiGvb.zQ>oLBabpeApmwu970,KwiGvb.zQ>oLBabpeApmwu970
(G[lzwYYiqU,(G[lzwYYiqU
+nX#Uvpjv$dzUogNGfDEQ,+nX#Uvpjv$dzUogNGfDEQ
b$dfcG,b$dfcG
"^jd;Fs&308","^jd;Fs&308"
KL-yl]/,KL-yl]/
a+r,a+r
"NKyGByWPMtca,","NKyGByWPMtca,"
"d;tE.S%DFBLdS","d;tE.S%DFBLdS"
)R(-EwKcY,)R(-EwKcY
wOgkS,wOgkS
IuNrXnGMnxjsIgU>vDNl,IuNrXnGMnxjsIgU>vDNl
QEtWnVNKLPCT/aef.RIaL243,QEtWnVNKLPCT/aef.RIaL243
btr'ziaB)DaCdmJ,btr'ziaB)DaCdmJ
"HOlaUPWUf,UG","HOlaUPWUf,UG"
W.b:Efiw,W.b:Efiw
"M<*gDKB;410","M<*gDKB;410"
cc*sgpGhjeVaAqh,cc*sgpGhjeVaAqh
trWR/SHXZwY&VKMoD/e,trWR/SHXZwY&VKMoD/e
rPDIuzTO\GBOQjFyQp,rPDIuzTO\GBOQjFyQp
"GIQ aHveii","GIQ aHveii"
mqJ=ivqIgNfNh938,mqJ=ivqIgNfNh938
lKSdnjcbQBJ:PAV,lKSdnjcbQBJ:PAV
"YF+Sj%DS;tZJd","YF+Sj%DS;tZJd"
'#)e,'#)e
*J,*J
YHQCkWV299,YHQCkWV299
Lk%rkhpQzdU,Lk%rkhpQzdU
GBJIanVpJf>lFPZl<evfRF]632,GBJIanVpJf>lFPZl<evfRF]632
"n+ ?","n+ ?"
";XFLuV IK'PNaL",";XFLuV IK'PNaL"
"GQEEOvMYl\gCB.riO,cunC","GQEEOvMYl\gCB.riO,cunC"
kBuWgLdUOKPpXnb991,kBuWgLdUOKPpXnb991
AyKEPFu-httJzt'iI,AyKEPFu-httJzt'iI
YQVVnuv]Ia,YQVVnuv]Ia
"KXXf_fXrson]vU;787","KXXf_fXrson]vU;787"
vX-\MmWKFoOOhccGjMkLc,vX-\MmWKFoOOhccGjMkLc
Nzp^?h(,Nzp^?h(
KVbODTBwRCHXaii^Egyx,KVbODTBwRCHXaii^Egyx
>hQXf&lRU&boJBOL,>hQXf&lRU&boJBOL
bgTuVw]+cli@,bgTuVw]+cli@
bhB,bhB
"gE'-tvbPNblCFPecg,Ve500","gE'-tvbPNblCFPecg,Ve500"
gkIuUgPvBEHWGQusBHhl#,gkIuUgPvBEHWGQusBHhl#
A,A
AaqAID+AydLzp,AaqAID+AydLzp
KwxcVSpXMaSmVjYMro,KwxcVSpXMaSmVjYMro
Ee,Ee
?\n,?\n
vlKnQjPn672,vlKnQjPn672
@HBBocgn]#wKcMxRIwN,@HBBocgn]#wKcMxRIwN
C^szVOemYoFK,C^szVOemYoFK
"O@A;'KnRaM","O@A;'KnRaM"
KnnmXEewrSB:,KnnmXEewrSB:
zcsAJaT*oqiSpACWETgET,zcsAJaT*oqiSpACWETgET
ex-X/X,ex-X/X
EG511,EG511
tapopRW,tapopRW
"o-y;+848","o-y;+848"
"kwJVnjd,,TXzNfK,","kwJVnjd,,TXzNfK,"
NrRMeVYOSWVdCmZzE)ozZ,NrRMeVYOSWVdCmZzE)ozZ
MI\ZPfAjpUwVPdksnSqJ,MI\ZPfAjpUwVPdksnSqJ
"hBDlHrZrlI;wKKFQmzi?dG","hBDlHrZrlI;wKKFQmzi?dG"
qQrveS$sXFpGhpExy,qQrveS$sXFpGhpExy
UtXDoHQlkH/XYiGC%&iroP,UtXDoHQlkH/XYiGC%&iroP
"xxPHAWEGTHKZhd,iuRO","xxPHAWEGTHKZhd,iuRO"
nFlV@=NpzdsL608,nFlV@=NpzdsL608
/&B',/&B'
cYjwaSsFGGveNZAw\vXV,cYjwaSsFGGveNZAw\vXV
l/CF.nAyjzOHa,l/CF.nAyjzOHa
swv]'aY,swv]'aY
Vq'ZpdWVUIn,Vq'ZpdWVUIn
GCeoAowbZwcWzULGq,GCeoAowbZwcWzULGq
]cAEsb%XRJizkgCJtuWDQ*,]cAEsb%XRJizkgCJtuWDQ*
UeIdvD'AlsR,UeIdvD'AlsR
